Sector2Time,FastF1Generated,Sector2SessionTime,LapStartTime,Time,TrackStatus,Team,DeletedReason,Sector1SessionTime,SpeedST,LapStartDate,RaceName,PitInTime,SpeedFL,IsPersonalBest,PitOutTime,FreshTyre,Position,DriverNumber,Deleted,Year,SpeedI2,Compound,Stint,Driver,TyreLife,IsAccurate,LapTime,LapNumber,Sector3Time,Sector1Time,SpeedI1,Sector3SessionTime
0 days 00:00:42.529000,False,0 days 01:57:16.140000,0 days 01:55:40.208000,0 days 01:57:39.911000,1,McLaren,,0 days 01:56:33.611000,223.0,2024-03-02 15:59:22.639,Bahrain Grand Prix,,281.0,False,0 days 01:56:03.352000,True,9.0,81,False,2024,260.0,HARD,3.0,PIA,1.0,False,0 days 00:01:59.703000,35.0,0 days 00:00:23.782000,0 days 00:00:53.392000,234.0,0 days 01:57:39.922000
0 days 00:00:42.491000,False,0 days 01:21:21.512000,0 days 01:19:46.611000,0 days 01:21:45.256000,1,Mercedes,,0 days 01:20:39.021000,216.0,2024-03-02 15:23:29.042,Bahrain Grand Prix,,276.0,False,0 days 01:20:09.902000,True,12.0,44,False,2024,242.0,HARD,2.0,HAM,1.0,False,0 days 00:01:58.645000,13.0,0 days 00:00:23.758000,0 days 00:00:52.396000,229.0,0 days 01:21:45.270000
0 days 00:00:40.903000,False,0 days 01:55:37.669000,0 days 01:54:05.786000,0 days 01:56:00.760000,1,Mercedes,,0 days 01:54:56.766000,219.0,2024-03-02 15:57:48.217,Bahrain Grand Prix,,282.0,False,0 days 01:54:28.183000,True,9.0,44,False,2024,257.0,HARD,3.0,HAM,1.0,False,0 days 00:01:54.974000,34.0,0 days 00:00:23.105000,0 days 00:00:50.966000,232.0,0 days 01:56:00.774000
0 days 00:00:42.838000,False,0 days 01:03:40.716000,0 days 01:01:53.781000,0 days 01:04:04.692000,1,Haas F1 Team,,0 days 01:02:57.878000,212.0,2024-03-02 15:05:36.212,Bahrain Grand Prix,,277.0,False,0 days 01:02:28.664000,True,20.0,27,False,2024,235.0,HARD,2.0,HUL,1.0,False,0 days 00:02:10.911000,2.0,0 days 00:00:23.981000,0 days 00:01:04.092000,231.0,0 days 01:04:04.697000
0 days 00:00:42.869000,False,0 days 01:35:03.163000,0 days 01:33:28.369000,0 days 01:35:27.068000,1,Haas F1 Team,,0 days 01:34:20.294000,215.0,2024-03-02 15:37:10.800,Bahrain Grand Prix,,279.0,False,0 days 01:33:51.368000,True,19.0,27,False,2024,236.0,HARD,3.0,HUL,1.0,False,0 days 00:01:58.699000,21.0,0 days 00:00:23.910000,0 days 00:00:51.920000,229.0,0 days 01:35:27.073000
0 days 00:00:41.664000,False,0 days 02:09:22.151000,0 days 02:07:49.588000,0 days 02:09:45.696000,1,Haas F1 Team,,0 days 02:08:40.487000,221.0,2024-03-02 16:11:32.019,Bahrain Grand Prix,,282.0,False,0 days 02:08:12.280000,False,18.0,27,False,2024,248.0,SOFT,4.0,HUL,2.0,False,0 days 00:01:56.108000,42.0,0 days 00:00:23.550000,0 days 00:00:50.894000,233.0,0 days 02:09:45.701000
0 days 00:00:42.949000,False,0 days 01:24:43.302000,0 days 01:23:07.732000,0 days 01:25:07.320000,1,RB,,0 days 01:24:00.353000,219.0,2024-03-02 15:26:50.163,Bahrain Grand Prix,,284.0,False,0 days 01:23:30.727000,True,13.0,22,False,2024,259.0,HARD,2.0,TSU,1.0,False,0 days 00:01:59.588000,15.0,0 days 00:00:24.021000,0 days 00:00:52.618000,235.0,0 days 01:25:07.323000
0 days 00:00:41.771000,False,0 days 01:57:40.728000,0 days 01:56:06.816000,0 days 01:58:04.233000,1,RB,,0 days 01:56:58.957000,221.0,2024-03-02 15:59:49.247,Bahrain Grand Prix,,281.0,False,0 days 01:56:29.630000,True,15.0,22,False,2024,263.0,HARD,3.0,TSU,1.0,False,0 days 00:01:57.417000,35.0,0 days 00:00:23.508000,0 days 00:00:52.138000,234.0,0 days 01:58:04.236000
0 days 00:00:42.220000,False,0 days 01:16:36.595000,0 days 01:15:02.458000,0 days 01:17:00.273000,2,Aston Martin,,0 days 01:15:54.375000,218.0,2024-03-02 15:18:44.889,Bahrain Grand Prix,,277.0,False,0 days 01:15:25.073000,True,18.0,18,False,2024,248.0,HARD,2.0,STR,1.0,False,0 days 00:01:57.815000,10.0,0 days 00:00:23.683000,0 days 00:00:51.912000,228.0,0 days 01:17:00.278000
0 days 00:00:41.554000,False,0 days 01:46:18.219000,0 days 01:44:45.020000,0 days 01:46:41.660000,1,Aston Martin,,0 days 01:45:36.665000,220.0,2024-03-02 15:48:27.451,Bahrain Grand Prix,,280.0,False,0 days 01:45:07.900000,True,18.0,18,False,2024,252.0,HARD,3.0,STR,1.0,False,0 days 00:01:56.640000,28.0,0 days 00:00:23.446000,0 days 00:00:51.640000,228.0,0 days 01:46:41.665000
0 days 00:00:42.591000,False,0 days 01:26:24.243000,0 days 01:24:48.928000,0 days 01:26:48.269000,1,Williams,,0 days 01:25:41.652000,217.0,2024-03-02 15:28:31.359,Bahrain Grand Prix,,288.0,False,0 days 01:25:11.918000,True,15.0,23,False,2024,258.0,HARD,2.0,ALB,1.0,False,0 days 00:01:59.341000,16.0,0 days 00:00:24.019000,0 days 00:00:52.731000,232.0,0 days 01:26:48.262000
0 days 00:00:41.867000,False,0 days 02:01:03.721000,0 days 01:59:29.768000,0 days 02:01:27.400000,1,Williams,,0 days 02:00:21.854000,218.0,2024-03-02 16:03:12.199,Bahrain Grand Prix,,282.0,False,0 days 01:59:52.655000,True,16.0,23,False,2024,256.0,HARD,3.0,ALB,1.0,False,0 days 00:01:57.632000,37.0,0 days 00:00:23.672000,0 days 00:00:52.093000,238.0,0 days 02:01:27.393000
0 days 00:00:42.487000,False,0 days 01:23:12.586000,0 days 01:21:37.107000,0 days 01:23:36.515000,1,RB,,0 days 01:22:30.099000,218.0,2024-03-02 15:25:19.538,Bahrain Grand Prix,,278.0,False,0 days 01:22:00.380000,True,16.0,3,False,2024,258.0,HARD,2.0,RIC,1.0,False,0 days 00:01:59.408000,14.0,0 days 00:00:23.929000,0 days 00:00:52.992000,234.0,0 days 01:23:36.515000
0 days 00:00:41.570000,False,0 days 01:59:27.427000,0 days 01:57:53.953000,0 days 01:59:50.948000,1,RB,,0 days 01:58:45.857000,221.0,2024-03-02 16:01:36.384,Bahrain Grand Prix,,281.0,False,0 days 01:58:17.022000,True,16.0,3,False,2024,252.0,SOFT,3.0,RIC,1.0,False,0 days 00:01:56.995000,36.0,0 days 00:00:23.521000,0 days 00:00:51.904000,233.0,0 days 01:59:50.948000
0 days 00:00:42.365000,False,0 days 01:19:51.067000,0 days 01:18:15.413000,0 days 01:20:15.095000,1,Haas F1 Team,,0 days 01:19:08.702000,219.0,2024-03-02 15:21:57.844,Bahrain Grand Prix,,282.0,False,0 days 01:18:39.594000,True,17.0,20,False,2024,254.0,HARD,2.0,MAG,1.0,False,0 days 00:01:59.682000,12.0,0 days 00:00:24.011000,0 days 00:00:53.306000,230.0,0 days 01:20:15.078000
0 days 00:00:41.575000,False,0 days 01:54:30.127000,0 days 01:52:57.096000,0 days 01:54:53.751000,1,Haas F1 Team,,0 days 01:53:48.552000,221.0,2024-03-02 15:56:39.527,Bahrain Grand Prix,,281.0,False,0 days 01:53:19.982000,True,16.0,20,False,2024,260.0,HARD,3.0,MAG,1.0,False,0 days 00:01:56.655000,33.0,0 days 00:00:23.607000,0 days 00:00:51.473000,235.0,0 days 01:54:53.734000
0 days 00:00:42.543000,False,0 days 01:21:39.233000,0 days 01:20:02.285000,0 days 01:22:03.366000,1,Kick Sauber,,0 days 01:20:56.690000,215.0,2024-03-02 15:23:44.716,Bahrain Grand Prix,,287.0,False,0 days 01:20:27.061000,True,19.0,77,False,2024,256.0,HARD,2.0,BOT,1.0,False,0 days 00:02:01.081000,13.0,0 days 00:00:24.128000,0 days 00:00:54.410000,231.0,0 days 01:22:03.361000
0 days 00:00:42.630000,False,0 days 01:52:18.626000,0 days 01:49:52.006000,0 days 01:52:42.280000,1,Kick Sauber,,,186.0,2024-03-02 15:53:34.437,Bahrain Grand Prix,,280.0,False,0 days 01:51:05.158000,True,19.0,77,False,2024,252.0,HARD,3.0,BOT,1.0,False,,31.0,0 days 00:00:23.793000,,231.0,0 days 01:52:42.493000
0 days 00:00:42.225000,False,0 days 01:16:34.765000,0 days 01:14:59.255000,0 days 01:16:58.583000,2,Kick Sauber,,0 days 01:15:52.540000,220.0,2024-03-02 15:18:41.686,Bahrain Grand Prix,,277.0,False,0 days 01:15:22.700000,True,17.0,24,False,2024,241.0,HARD,2.0,ZHO,1.0,False,0 days 00:01:59.328000,10.0,0 days 00:00:23.816000,0 days 00:00:53.287000,233.0,0 days 01:16:58.581000
0 days 00:00:41.430000,False,0 days 01:47:53.100000,0 days 01:46:19.535000,0 days 01:48:16.611000,1,Kick Sauber,,0 days 01:47:11.670000,223.0,2024-03-02 15:50:01.966,Bahrain Grand Prix,,281.0,False,0 days 01:46:42.838000,True,17.0,24,False,2024,256.0,HARD,3.0,ZHO,1.0,False,0 days 00:01:57.076000,29.0,0 days 00:00:23.509000,0 days 00:00:52.137000,234.0,0 days 01:48:16.609000
0 days 00:00:42.959000,False,0 days 01:19:27.153000,0 days 01:17:39.325000,0 days 01:19:51.763000,1,Williams,,0 days 01:18:44.194000,203.0,2024-03-02 15:21:21.756,Bahrain Grand Prix,,244.0,False,0 days 01:18:13.302000,True,20.0,2,False,2024,253.0,HARD,2.0,SAR,1.0,False,0 days 00:02:12.438000,11.0,0 days 00:00:24.613000,0 days 00:01:04.866000,225.0,0 days 01:19:51.766000
0 days 00:00:45.132000,False,0 days 01:49:31.382000,0 days 01:47:53.646000,0 days 01:49:55.227000,1,Williams,,0 days 01:48:46.250000,218.0,2024-03-02 15:51:36.077,Bahrain Grand Prix,,281.0,False,0 days 01:48:17.080000,False,20.0,2,False,2024,260.0,HARD,3.0,SAR,1.0,False,0 days 00:02:01.581000,29.0,0 days 00:00:23.848000,0 days 00:00:52.601000,231.0,0 days 01:49:55.230000
0 days 00:00:41.323000,False,0 days 02:09:18.639000,0 days 02:07:41.797000,0 days 02:09:42.079000,1,Williams,,0 days 02:08:37.316000,188.0,2024-03-02 16:11:24.228,Bahrain Grand Prix,,281.0,False,0 days 02:08:05.424000,True,20.0,2,False,2024,256.0,SOFT,4.0,SAR,1.0,False,0 days 00:02:00.282000,41.0,0 days 00:00:23.443000,0 days 00:00:55.516000,232.0,0 days 02:09:42.082000
0 days 00:00:42.347000,False,0 days 01:18:15.417000,0 days 01:16:40.415000,0 days 01:18:39.429000,1,Alpine,,0 days 01:17:33.070000,215.0,2024-03-02 15:20:22.846,Bahrain Grand Prix,,275.0,False,0 days 01:17:03.528000,True,18.0,31,False,2024,253.0,HARD,2.0,OCO,1.0,False,0 days 00:01:59.014000,11.0,0 days 00:00:23.991000,0 days 00:00:52.676000,229.0,0 days 01:18:39.408000
0 days 00:00:42.397000,False,0 days 01:51:25.223000,0 days 01:49:49.912000,0 days 01:51:49.234000,1,Alpine,,0 days 01:50:42.826000,215.0,2024-03-02 15:53:32.343,Bahrain Grand Prix,,277.0,False,0 days 01:50:13.288000,True,18.0,31,False,2024,251.0,HARD,3.0,OCO,1.0,False,0 days 00:01:59.322000,31.0,0 days 00:00:23.990000,0 days 00:00:52.935000,230.0,0 days 01:51:49.213000
0 days 00:00:42.728000,False,0 days 01:21:38.821000,0 days 01:19:58.393000,0 days 01:22:02.958000,1,Alpine,,0 days 01:20:56.093000,215.0,2024-03-02 15:23:40.824,Bahrain Grand Prix,,275.0,False,0 days 01:20:26.625000,True,18.0,10,False,2024,252.0,HARD,2.0,GAS,1.0,False,0 days 00:02:04.565000,13.0,0 days 00:00:24.127000,0 days 00:00:57.710000,228.0,0 days 01:22:02.948000
0 days 00:00:41.978000,False,0 days 01:53:06.712000,0 days 01:51:30.764000,0 days 01:53:30.534000,1,Alpine,,0 days 01:52:24.734000,219.0,2024-03-02 15:55:13.195,Bahrain Grand Prix,,276.0,False,0 days 01:51:55.547000,True,18.0,10,False,2024,251.0,HARD,3.0,GAS,1.0,False,0 days 00:01:59.770000,32.0,0 days 00:00:23.812000,0 days 00:00:53.980000,232.0,0 days 01:53:30.524000
0 days 00:00:41.099000,False,0 days 02:12:48.210000,0 days 02:11:15.234000,0 days 02:13:11.715000,1,Alpine,TRACK LIMITS AT TURN 4 LAP 44 ,0 days 02:12:07.111000,221.0,2024-03-02 16:14:57.665,Bahrain Grand Prix,,278.0,False,0 days 02:11:38.724000,True,18.0,10,True,2024,254.0,SOFT,4.0,GAS,1.0,False,0 days 00:01:56.481000,44.0,0 days 00:00:23.495000,0 days 00:00:51.887000,233.0,0 days 02:13:11.705000
0 days 00:00:57.475000,False,0 days 01:13:23.755000,0 days 01:11:12.218000,0 days 01:14:21.396000,4,Red Bull Racing,,0 days 01:12:26.260000,130.0,2024-03-09 17:15:27.438,Saudi Arabian Grand Prix,,229.0,False,0 days 01:11:31.721000,True,2.0,1,False,2024,96.0,HARD,2.0,VER,1.0,False,,8.0,0 days 00:00:57.661000,0 days 00:01:13.947000,158.0,0 days 01:14:21.399000
0 days 00:00:57.390000,False,0 days 01:13:26.421000,0 days 01:11:16.544000,0 days 01:14:23.875000,4,Red Bull Racing,,0 days 01:12:28.980000,172.0,2024-03-09 17:15:31.764,Saudi Arabian Grand Prix,,210.0,False,0 days 01:11:37.661000,True,4.0,11,False,2024,120.0,HARD,2.0,PER,1.0,False,,8.0,0 days 00:00:57.505000,0 days 00:01:12.474000,147.0,0 days 01:14:23.922000
0 days 00:00:57.417000,False,0 days 01:13:30.713000,0 days 01:11:23.462000,0 days 01:14:28.765000,4,Aston Martin,,0 days 01:12:33.401000,224.0,2024-03-09 17:15:38.682,Saudi Arabian Grand Prix,,277.0,False,0 days 01:11:44.551000,False,7.0,14,False,2024,181.0,HARD,2.0,ALO,2.0,False,,8.0,0 days 00:00:58.052000,0 days 00:01:09.823000,197.0,0 days 01:14:28.929000
0 days 00:00:57.248000,False,0 days 01:13:27.959000,0 days 01:11:18.243000,0 days 01:14:24.751000,4,Ferrari,,0 days 01:12:30.696000,229.0,2024-03-09 17:15:33.463,Saudi Arabian Grand Prix,,249.0,False,0 days 01:11:40.533000,True,5.0,16,False,2024,129.0,HARD,2.0,LEC,1.0,False,,8.0,0 days 00:00:56.807000,0 days 00:01:12.351000,151.0,0 days 01:14:24.777000
0 days 00:00:51.928000,False,0 days 01:13:45.320000,0 days 01:11:48.221000,0 days 01:14:45.488000,4,Williams,,0 days 01:12:53.342000,169.0,2024-03-09 17:16:03.441,Saudi Arabian Grand Prix,,269.0,False,0 days 01:12:10.777000,True,17.0,2,False,2024,132.0,HARD,2.0,SAR,1.0,False,,8.0,0 days 00:01:00.268000,0 days 00:01:05.092000,161.0,0 days 01:14:45.584000
0 days 00:00:54.869000,False,0 days 01:13:40.497000,0 days 01:11:39.347000,0 days 01:14:39.338000,4,Haas F1 Team,,0 days 01:12:45.601000,143.0,2024-03-09 17:15:54.567,Saudi Arabian Grand Prix,,255.0,False,0 days 01:11:59.754000,True,13.0,20,False,2024,131.0,HARD,2.0,MAG,1.0,False,,8.0,0 days 00:00:58.970000,0 days 00:01:06.188000,254.0,0 days 01:14:39.492000
0 days 00:00:55.077000,False,0 days 01:13:38.565000,0 days 01:11:37.388000,0 days 01:14:36.977000,4,RB,,0 days 01:12:43.627000,178.0,2024-03-09 17:15:52.608,Saudi Arabian Grand Prix,,246.0,False,0 days 01:11:58.073000,True,11.0,22,False,2024,151.0,HARD,2.0,TSU,1.0,False,,8.0,0 days 00:00:58.481000,0 days 00:01:06.004000,255.0,0 days 01:14:37.004000
0 days 00:00:54.858000,False,0 days 01:13:42.009000,0 days 01:11:40.058000,0 days 01:14:40.030000,4,Williams,,0 days 01:12:47.160000,155.0,2024-03-09 17:15:55.278,Saudi Arabian Grand Prix,,276.0,False,0 days 01:12:00.635000,True,14.0,23,False,2024,109.0,HARD,2.0,ALB,1.0,False,,8.0,0 days 00:00:58.118000,0 days 00:01:07.007000,223.0,0 days 01:14:40.161000
0 days 00:00:29.657000,False,0 days 02:09:37.704000,0 days 02:07:49.844000,0 days 02:10:07.236000,1,Kick Sauber,,0 days 02:09:08.047000,300.0,2024-03-09 18:12:05.064,Saudi Arabian Grand Prix,,292.0,False,0 days 02:08:35.225000,True,18.0,24,False,2024,298.0,SOFT,2.0,ZHO,1.0,False,0 days 00:02:17.392000,42.0,0 days 00:00:29.532000,0 days 00:01:18.203000,281.0,0 days 02:10:07.236000
0 days 00:00:29.706000,False,0 days 01:56:30.229000,0 days 01:55:07.945000,0 days 01:56:59.808000,1,Haas F1 Team,,0 days 01:56:00.523000,302.0,2024-03-09 17:59:23.165,Saudi Arabian Grand Prix,,294.0,False,0 days 01:55:28.018000,True,11.0,27,False,2024,298.0,HARD,2.0,HUL,1.0,False,0 days 00:01:51.863000,34.0,0 days 00:00:29.579000,0 days 00:00:52.578000,282.0,0 days 01:56:59.808000
0 days 00:00:44.279000,False,0 days 01:14:15.147000,0 days 01:11:43.575000,0 days 01:14:57.261000,4,RB,,,147.0,2024-03-09 17:15:58.795,Saudi Arabian Grand Prix,,266.0,False,0 days 01:12:45.853000,True,18.0,3,False,2024,149.0,HARD,2.0,RIC,1.0,False,,8.0,0 days 00:00:42.299000,,179.0,0 days 01:14:57.425000
0 days 00:00:53.661000,False,0 days 01:13:43.140000,0 days 01:11:45.738000,0 days 01:14:42.055000,4,Alpine,,0 days 01:12:49.437000,140.0,2024-03-09 17:16:00.958,Saudi Arabian Grand Prix,,257.0,False,0 days 01:12:07.175000,True,15.0,31,False,2024,116.0,HARD,2.0,OCO,1.0,False,,8.0,0 days 00:00:59.143000,0 days 00:01:03.564000,217.0,0 days 01:14:42.142000
0 days 00:00:54.931000,False,0 days 01:13:39.556000,0 days 01:11:38.211000,0 days 01:14:37.811000,4,Ferrari,,0 days 01:12:44.680000,149.0,2024-03-09 17:15:53.431,Saudi Arabian Grand Prix,,245.0,False,0 days 01:11:59.637000,True,12.0,38,False,2024,115.0,HARD,2.0,BEA,1.0,False,,8.0,0 days 00:00:58.342000,0 days 00:01:06.315000,232.0,0 days 01:14:37.901000
0 days 00:00:29.326000,False,0 days 02:02:16.360000,0 days 02:00:54.924000,0 days 02:02:45.773000,1,McLaren,,0 days 02:01:47.034000,294.0,2024-03-09 18:05:10.144,Saudi Arabian Grand Prix,,292.0,False,0 days 02:01:16.054000,False,8.0,4,False,2024,294.0,SOFT,2.0,NOR,7.0,False,0 days 00:01:50.849000,38.0,0 days 00:00:29.413000,0 days 00:00:52.110000,283.0,0 days 02:02:45.773000
0 days 00:00:29.127000,False,0 days 02:00:45.222000,0 days 01:59:24.988000,0 days 02:01:14.473000,1,Mercedes,,0 days 02:00:16.095000,310.0,2024-03-09 18:03:40.208,Saudi Arabian Grand Prix,,296.0,False,0 days 01:59:44.210000,False,9.0,44,False,2024,306.0,SOFT,2.0,HAM,4.0,False,0 days 00:01:49.485000,37.0,0 days 00:00:29.251000,0 days 00:00:51.107000,289.0,0 days 02:01:14.473000
0 days 00:00:58.430000,False,0 days 01:13:35.487000,0 days 01:11:29.051000,0 days 01:14:32.677000,4,Mercedes,,0 days 01:12:36.989000,213.0,2024-03-09 17:15:44.271,Saudi Arabian Grand Prix,,277.0,False,0 days 01:11:48.953000,True,9.0,63,False,2024,125.0,HARD,2.0,RUS,1.0,False,,8.0,0 days 00:00:57.258000,0 days 00:01:07.888000,210.0,0 days 01:14:32.700000
0 days 00:00:53.450000,False,0 days 01:13:44.031000,0 days 01:11:46.897000,0 days 01:14:44.238000,4,Kick Sauber,,0 days 01:12:50.669000,167.0,2024-03-09 17:16:02.117,Saudi Arabian Grand Prix,,247.0,False,0 days 01:12:08.581000,True,16.0,77,False,2024,103.0,HARD,2.0,BOT,1.0,False,,8.0,0 days 00:01:00.263000,0 days 00:01:03.619000,220.0,0 days 01:14:44.308000
0 days 00:00:29.718000,False,0 days 02:00:09.716000,0 days 01:58:45.257000,0 days 02:00:39.506000,1,Kick Sauber,,0 days 01:59:39.998000,298.0,2024-03-09 18:03:00.477,Saudi Arabian Grand Prix,,292.0,False,0 days 01:59:07.460000,True,18.0,77,False,2024,298.0,SOFT,3.0,BOT,1.0,False,0 days 00:01:54.249000,36.0,0 days 00:00:29.790000,0 days 00:00:54.741000,280.0,0 days 02:00:39.506000
0 days 00:00:57.486000,False,0 days 01:13:29.199000,0 days 01:11:22.613000,0 days 01:14:26.962000,4,McLaren,,0 days 01:12:31.657000,199.0,2024-03-09 17:15:37.833,Saudi Arabian Grand Prix,,270.0,False,0 days 01:11:42.984000,False,6.0,81,False,2024,154.0,HARD,2.0,PIA,2.0,False,,8.0,0 days 00:00:57.819000,0 days 00:01:09.068000,139.0,0 days 01:14:27.034000
0 days 00:00:18.398000,False,0 days 01:24:01.519000,0 days 01:23:07.957000,0 days 01:24:37.845000,1,Alpine,,0 days 01:23:43.121000,227.0,2024-03-24 04:27:51.155,Australian Grand Prix,,290.0,False,0 days 01:23:10.039000,True,15.0,10,False,2024,302.0,HARD,2.0,GAS,1.0,False,0 days 00:01:29.888000,18.0,0 days 00:00:36.288000,0 days 00:00:35.202000,276.0,0 days 01:24:37.807000
0 days 00:00:18.274000,False,0 days 01:57:47.129000,0 days 01:56:54.222000,0 days 01:58:22.393000,1,Alpine,,0 days 01:57:28.855000,230.0,2024-03-24 05:01:37.420,Australian Grand Prix,,290.0,False,0 days 01:56:56.191000,True,14.0,10,False,2024,298.0,HARD,3.0,GAS,1.0,False,0 days 00:01:28.171000,42.0,0 days 00:00:35.226000,0 days 00:00:34.671000,275.0,0 days 01:58:22.355000
0 days 00:00:18.040000,False,0 days 01:19:11.150000,0 days 01:18:18.820000,0 days 01:19:46.729000,1,Red Bull Racing,,0 days 01:18:53.110000,228.0,2024-03-24 04:23:02.018,Australian Grand Prix,,305.0,False,0 days 01:18:20.864000,True,10.0,11,False,2024,307.0,HARD,2.0,PER,1.0,False,0 days 00:01:27.909000,15.0,0 days 00:00:35.489000,0 days 00:00:34.380000,276.0,0 days 01:19:46.639000
0 days 00:00:18.108000,False,0 days 01:48:43.597000,0 days 01:47:51.327000,0 days 01:49:18.999000,1,Red Bull Racing,,0 days 01:48:25.489000,232.0,2024-03-24 04:52:34.525,Australian Grand Prix,,292.0,False,0 days 01:47:53.442000,True,8.0,11,False,2024,306.0,HARD,3.0,PER,1.0,False,0 days 00:01:27.672000,36.0,0 days 00:00:35.312000,0 days 00:00:34.252000,271.0,0 days 01:49:18.909000
0 days 00:00:18.223000,False,0 days 01:23:35.137000,0 days 01:22:40.561000,0 days 01:24:11.284000,67,Aston Martin,,0 days 01:23:16.914000,228.0,2024-03-24 04:27:23.759,Australian Grand Prix,,287.0,False,0 days 01:22:42.580000,False,5.0,14,False,2024,302.0,MEDIUM,2.0,ALO,2.0,False,0 days 00:01:30.723000,18.0,0 days 00:00:36.088000,0 days 00:00:36.412000,278.0,0 days 01:24:11.225000
0 days 00:00:18.354000,False,0 days 01:57:03.146000,0 days 01:56:11.079000,0 days 01:57:38.426000,1,Aston Martin,,0 days 01:56:44.792000,231.0,2024-03-24 05:00:54.277,Australian Grand Prix,,283.0,False,0 days 01:56:13.143000,False,7.0,14,False,2024,294.0,HARD,3.0,ALO,2.0,False,0 days 00:01:27.347000,42.0,0 days 00:00:35.221000,0 days 00:00:33.772000,271.0,0 days 01:57:38.367000
0 days 00:00:18.358000,False,0 days 01:12:07.658000,0 days 01:11:15.413000,0 days 01:12:43.274000,1,Ferrari,,0 days 01:11:49.300000,232.0,2024-03-24 04:15:58.611,Australian Grand Prix,,292.0,False,0 days 01:11:17.342000,True,7.0,16,False,2024,298.0,HARD,2.0,LEC,1.0,False,0 days 00:01:27.861000,10.0,0 days 00:00:35.591000,0 days 00:00:33.912000,271.0,0 days 01:12:43.249000
0 days 00:00:18.437000,False,0 days 01:47:00.596000,0 days 01:46:07.901000,0 days 01:47:35.852000,1,Ferrari,,0 days 01:46:42.159000,234.0,2024-03-24 04:50:51.099,Australian Grand Prix,,288.0,False,0 days 01:46:09.984000,True,4.0,16,False,2024,291.0,HARD,3.0,LEC,1.0,False,0 days 00:01:27.951000,35.0,0 days 00:00:35.231000,0 days 00:00:34.283000,272.0,0 days 01:47:35.827000
0 days 00:00:18.371000,False,0 days 01:10:51.708000,0 days 01:09:59.357000,0 days 01:11:27.302000,1,Aston Martin,,0 days 01:10:33.337000,229.0,2024-03-24 04:14:42.555,Australian Grand Prix,,289.0,False,0 days 01:10:01.356000,False,11.0,18,False,2024,293.0,HARD,2.0,STR,2.0,False,0 days 00:01:27.945000,9.0,0 days 00:00:35.557000,0 days 00:00:34.017000,268.0,0 days 01:11:27.265000
0 days 00:00:18.064000,False,0 days 01:51:45.153000,0 days 01:50:52.971000,0 days 01:52:20.818000,1,Aston Martin,,0 days 01:51:27.089000,230.0,2024-03-24 04:55:36.169,Australian Grand Prix,,288.0,False,0 days 01:50:54.981000,False,8.0,18,False,2024,315.0,HARD,3.0,STR,2.0,False,0 days 00:01:27.847000,38.0,0 days 00:00:35.628000,0 days 00:00:34.155000,272.0,0 days 01:52:20.781000
0 days 00:00:18.717000,False,0 days 01:09:36.098000,0 days 01:08:42.245000,0 days 01:10:12.224000,1,Haas F1 Team,,0 days 01:09:17.381000,215.0,2024-03-24 04:13:25.443,Australian Grand Prix,,291.0,False,0 days 01:08:44.252000,True,15.0,20,False,2024,300.0,HARD,2.0,MAG,1.0,False,0 days 00:01:29.979000,8.0,0 days 00:00:36.113000,0 days 00:00:35.149000,268.0,0 days 01:10:12.211000
0 days 00:00:18.512000,False,0 days 01:46:24.873000,0 days 01:45:31.890000,0 days 01:47:00.429000,1,Haas F1 Team,,0 days 01:46:06.361000,235.0,2024-03-24 04:50:15.088,Australian Grand Prix,,291.0,False,0 days 01:45:33.932000,True,14.0,20,False,2024,299.0,HARD,3.0,MAG,1.0,False,0 days 00:01:28.539000,34.0,0 days 00:00:35.543000,0 days 00:00:34.484000,274.0,0 days 01:47:00.416000
0 days 00:00:18.534000,False,0 days 01:12:18.248000,0 days 01:11:24.535000,0 days 01:12:54.427000,1,RB,,0 days 01:11:59.714000,227.0,2024-03-24 04:16:07.733,Australian Grand Prix,,289.0,False,0 days 01:11:26.560000,True,12.0,22,False,2024,305.0,HARD,2.0,TSU,1.0,False,0 days 00:01:29.892000,10.0,0 days 00:00:36.140000,0 days 00:00:35.218000,272.0,0 days 01:12:54.388000
